A-09140-46241, 30.3935337, -86.4957834
A-09141-46260, 41.0359353, -71.9545146
A-09141-46437, 40.65009286, -73.94956366
A-09142-46484, 30.4382559, -84.2807329
A-09142-46567, 37.3688301, -122.0363496
A-09143-46679, 40.76149276, -73.98143112
A-09146-46827, 39.2903848, -76.6121893
A-09146-46927, 40.7764882, -73.4673455
A-09146-46936, 34.0028787, -84.1446376
A-09147-47018, 29.7632836, -95.3632715
A-09147-47036, 42.0664167, -87.9372908
A-09147-47170, 29.7632836, -95.3632715
A-09148-47246, 34.0736204, -118.4003563
A-09148-47467, 29.7632836, -95.3632715
A-09149-47730, 47.8209301, -122.3151313
A-09152-47853, 42.0775906, -73.9529126
A-09153-48061, 40.787878, -74.3882072
A-09153-48176, 41.4825947, -73.4095652
A-09155-48567, 37.3229978, -122.0321823
A-09155-48573, 38.2542376, -85.759407
A-09155-48647, 42.3180919, -84.0205029
A-09156-48769, 40.65009286, -73.94956366
A-11181-89692, 41.5839824, -73.8087442
A-09156-48808, 41.850033, -87.6500523
A-09156-48863, 42.0986867, -75.9179738
A-09160-49202, 32.7830556, -96.8066667
A-09160-49285, 41.850033, -87.6500523
A-09160-49295, 34.0514898, -84.0712997
A-09162-49723, 41.0467635, -74.0229173
A-09162-49890, 41.5034271, -74.0104179
A-09163-49954, 39.0992752, -76.8483061
A-09166-50131, 38.7509488, -77.4752667
A-09166-50178, 41.1175966, -73.4078968
A-09166-50179, 42.3584308, -71.0597732
A-09166-50219, 41.0409305, -73.7145746
A-09167-50353, 41.2900939, -73.9204158
A-09167-50459, 45.5944091, -94.3630526
A-09167-50549, 37.354108, -121.9552356
A-09169-50871, 27.9475216, -82.4584279
A-09169-50921, 40.9167654, -74.171811
A-09169-50952, 40.9634335, -72.184801
A-09170-51208, 29.7632836, -95.3632715
A-09170-51214, 37.4282724, -121.9066238
A-09170-51233, 38.5925532, -90.5870686
A-09170-51235, 30.267153, -97.7430608
A-09170-51245, 42.2528772, -71.0022705
A-09171-51272, 40.0892746, -75.3960211
A-09171-51277, 34.0522342, -118.2436849
A-09173-51505, 33.7489954, -84.3879824
A-09174-51630, 40.7281575, -74.0776417
A-09174-51797, 40.76149276, -73.98143112
A-09175-51903, 39.9611755, -82.9987942
A-09175-51927, 40.8767648, -73.3245614
A-09176-52108, 41.1175966, -73.4078968
A-09176-52331, 37.1305012, -121.6543901
A-09180-52587, 40.9253766, -73.9629154
A-09180-52610, 38.7134516, -77.7952712
A-09180-52614, 32.8406946, -83.6324022
A-09180-52815, 34.0522342, -118.2436849
A-09180-52835, 33.6469661, -117.689218
A-09181-53025, 34.0555693, -117.1825381
A-09181-53136, 34.033625, -117.0430865
A-09182-53328, 34.7889792, -86.5719369
A-09183-53455, 44.8896866, -93.3499489
A-09183-53463, 42.331427, -83.0457538
A-09184-53605, 29.7632836, -95.3632715
A-09184-53613, 41.850033, -87.6500523
A-09187-53703, 39.0992752, -76.8483061
A-09188-53898, 41.2367613, -73.6945751
A-09189-54057, 40.5187154, -74.4120953
A-09189-54155, 41.6611277, -91.5301683
A-09190-54262, 37.7749295, -122.4194155
A-09190-54270, 37.7749295, -122.4194155
A-09190-54323, 41.8239891, -71.4128343
A-09191-54617, 42.0039178, -87.9703461
A-09194-54698, 33.0198431, -96.6988856
A-09194-54798, 39.8783971, -82.8837888
A-09195-54975, 37.3229978, -122.0321823
A-09195-55024, 41.850033, -87.6500523
A-09196-55323, 32.7153292, -117.1572551
A-09197-55522, 30.267153, -97.7430608
A-09198-55624, 25.7742658, -80.1936589
A-09201-55906, 40.735657, -74.1723667
A-09202-56164, 40.3487181, -74.6590472
A-09204-56649, 40.76149276, -73.98143112
A-09204-56726, 43.1978624, -70.8736698
A-09205-56793, 40.76149276, -73.98143112
A-09208-56970, 38.882334, -77.1710914
A-09208-57110, 39.9205411, -105.0866504
A-09209-57234, 40.735657, -74.1723667
A-09209-57326, 41.1175966, -73.4078968
A-09209-57380, 32.7153292, -117.1572551
A-09210-57449, 38.8951118, -77.0363658
A-09210-57499, 25.7742658, -80.1936589
A-09210-57532, 40.8528777, -74.0420848
A-09211-57711, 38.8951118, -77.0363658
A-09212-57852, 40.76149276, -73.98143112
A-09212-57903, 40.3162195, -74.5137645
A-09214-58032, 38.9592201, -85.8902547
A-09215-58207, 40.8923212, -74.4773775
A-09216-58439, 40.76149276, -73.98143112
A-09217-58500, 29.7632836, -95.3632715
A-09217-58586, 40.6012136, -74.5590452
A-09217-58619, 40.76149276, -73.98143112
A-09218-58640, 33.6680772, -117.3272615
A-09222-59193, 41.4294753, -88.2286735
A-09224-59553, 41.850033, -87.6500523
A-09225-59762, 32.7153292, -117.1572551
A-09226-59937, 41.0534302, -73.5387341
A-09226-59979, 33.3042835, -96.986118
A-09229-60210, 38.8951118, -77.0363658
A-09229-60259, 42.7794417, -96.9292104
A-09230-60314, 41.850033, -87.6500523
A-09230-60326, 42.3714253, -83.4702132
A-09231-60483, 39.9537291, -74.1979192
A-09232-60696, 39.7931577, -76.7302495
A-09232-60713, 38.9695545, -77.3860976
A-09232-60786, 33.8981579, -84.2832564
A-09236-61059, 41.850033, -87.6500523
A-09236-61092, 41.0375969, -74.0406956
A-09238-61568, 38.9806658, -77.100256
A-09238-61706, 33.8314058, -118.2820165
A-09238-61724, 37.5629917, -122.3255254
A-09239-61829, 46.5435442, -87.395417
A-09240-61959, 40.76149276, -73.98143112
A-09240-61960, 32.7830556, -96.8066667
A-09243-62157, 41.0050977, -73.7845768
A-09243-62190, 32.7830556, -96.8066667
A-09243-62276, 34.1458389, -118.8056474
A-09244-62379, 42.331427, -83.0457538
A-09244-62500, 35.2270869, -80.8431268
A-09245-62600, 33.7489954, -84.3879824
A-09245-62740, 38.8951118, -77.0363658
A-09246-62826, 27.9094665, -82.7873244
A-09246-62837, 40.6259316, -75.3704579
A-09246-62902, 30.1579935, -95.4893845
A-09247-63070, 47.6062095, -122.3320708
A-09247-63113, 41.0375969, -74.0406956
A-09251-63392, 37.5482697, -121.9885719
A-09252-63596, 40.76149276, -73.98143112
A-09253-63726, 41.1328736, -73.7926335
A-09253-63867, 34.2694474, -118.781482
A-09254-63953, 33.9412127, -84.2135309
A-09257-64174, 36.1749705, -115.137223
A-09257-64180, 29.4241219, -98.4936282
A-09257-64237, 29.7632836, -95.3632715
A-09258-64339, 40.76149276, -73.98143112
A-09258-64516, 33.8675143, -117.9981181
A-09260-64753, 41.850033, -87.6500523
