"node_name","node_disp_name","ntype","degree","weighted_degree","consensus_lin","BarcodeSequence","library_construction_protocol","pool_member_name_renamed","study_ref_renamed","age","ancestry","anonymized_name","family","host_subject_id","individual","obesitycat","sampledate","twin_mother","zygosity"
"4412022","","otu_node","5","12.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412103","","otu_node","88","198.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412168","","otu_node","14","27.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412540","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412541","","otu_node","97","216.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412542","","otu_node","15","58.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Prevotellaceae:g__Prevotella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412548","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4412788","","otu_node","5","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__Clostridium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4413619","","otu_node","5","12.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4414044","","otu_node","14","14.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Roseburia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4414420","","otu_node","31","617.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4414476","","otu_node","33","65.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4414478","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Faecalibacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4414488","","otu_node","9","18.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Roseburia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"44151","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4415390","","otu_node","5","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4416562","","otu_node","1","1.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Enterobacteriales:f__Enterobacteriaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4416570","","otu_node","53","115.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4417325","","otu_node","1","1.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4417708","","otu_node","9","12.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4418496","","otu_node","20","36.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Porphyromonadaceae:g__Parabacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4418787","","otu_node","45","77.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Roseburia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4419459","","otu_node","47","85.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4419504","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__Clostridium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4419650","","otu_node","6","12.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4420272","","otu_node","4","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4420408","","otu_node","24","239.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4420417","","otu_node","5","5.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4420669","","otu_node","2","2.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Odoribacteraceae]:g__Butyricimonas","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4420959","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4421128","","otu_node","3","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4421273","","otu_node","32","56.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Oscillospira","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4421995","","otu_node","5","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4421998","","otu_node","7","7.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4422039","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Roseburia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4423553","","otu_node","34","74.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4423882","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4424111","","otu_node","5","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4424408","","otu_node","82","1671.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4425368","","otu_node","15","77.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Megasphaera","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4425495","","otu_node","1","1.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4425526","","otu_node","46","70.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4425663","","otu_node","16","35.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4425669","","otu_node","32","54.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4426191","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4426249","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Oscillospira","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4426438","","otu_node","37","52.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4427459","","otu_node","23","41.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Ruminococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4427688","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4428313","","otu_node","13","84.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Lactobacillaceae:g__Lactobacillus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4428676","","otu_node","9","10.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Coprococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4428929","","otu_node","40","179.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4429301","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4429536","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4429608","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4429783","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Roseburia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4429981","","otu_node","1","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4430300","","otu_node","6","9.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Streptococcaceae:g__Streptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4430639","","otu_node","5","6.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pasteurellales:f__Pasteurellaceae:g__Haemophilus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4430843","","otu_node","4","5.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Prevotellaceae:g__Prevotella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4431545","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4431558","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4432042","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Streptococcaceae:g__Streptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4432459","","otu_node","1","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4432952","","otu_node","97","205.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4433417","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4433737","","otu_node","2","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4433947","","otu_node","5","9.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4434334","","otu_node","54","83.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4434579","","otu_node","21","40.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Prevotellaceae:g__Prevotella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4435400","","otu_node","31","41.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4435402","","otu_node","45","337.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Megasphaera","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4435655","","otu_node","6","38.0","k__Bacteria:p__Proteobacteria:c__Alphaproteobacteria:o__RF32:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4435690","","otu_node","10","37.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__[Ruminococcus]","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4435784","","otu_node","3","9.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4436046","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Dorea","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437359","","otu_node","49","84.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Oscillospira","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437362","","otu_node","47","138.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437364","","otu_node","5","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437368","","otu_node","69","110.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437515","","otu_node","1","2.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Dialister","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437746","","otu_node","37","155.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437748","","otu_node","4","6.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4437814","","otu_node","2","4.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4439360","","otu_node","13","32.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4439398","","otu_node","2","12.0","k__Bacteria:p__Fusobacteria:c__Fusobacteriia:o__Fusobacteriales:f__Fusobacteriaceae:g__Fusobacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4439469","","otu_node","21","24.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4439487","","otu_node","2","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4439603","","otu_node","19","22.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Lactobacillales:f__Streptococcaceae:g__Streptococcus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4440335","","otu_node","5","11.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Christensenellaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4440670","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4441081","","otu_node","8","16.0","k__Bacteria:p__Actinobacteria:c__Coriobacteriia:o__Coriobacteriales:f__Coriobacteriaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4441084","","otu_node","1","1.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Porphyromonadaceae:g__Parabacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4441615","","otu_node","11","19.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4442170","","otu_node","3","3.0","k__Bacteria:p__Proteobacteria:c__Gammaproteobacteria:o__Pasteurellales:f__Pasteurellaceae:g__Haemophilus","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4442459","","otu_node","39","73.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Porphyromonadaceae:g__Parabacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4442508","","otu_node","2","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4442699","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4442899","","otu_node","18","45.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4443172","","otu_node","9","12.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4444200","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Bacilli:o__Gemellales:f__Gemellaceae:g__Gemella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4444277","","otu_node","7","65.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Odoribacteraceae]:g__Odoribacter","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4445028","","otu_node","87","478.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__Faecalibacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4445226","","otu_node","13","26.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__[Barnesiellaceae]:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4446669","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Ruminococcaceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4446898","","otu_node","13","29.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4446943","","otu_node","2","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Veillonellaceae:g__Veillonella","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4447072","","otu_node","4","18.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4447176","","otu_node","2","13.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"444738","","otu_node","4","5.0","k__Bacteria:p__Actinobacteria:c__Actinobacteria:o__Actinomycetales:f__Corynebacteriaceae:g__Corynebacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4447552","","otu_node","3","3.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4447950","","otu_node","100","2209.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4448492","","otu_node","8","8.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"444857","","otu_node","1","1.0","k__Bacteria:p__Fusobacteria:c__Fusobacteriia:o__Fusobacteriales:f__Fusobacteriaceae:g__Fusobacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4448731","","otu_node","1","6.0","k__Bacteria:p__Fusobacteria:c__Fusobacteriia:o__Fusobacteriales:f__Fusobacteriaceae:g__Fusobacterium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4448928","","otu_node","2","4.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__Clostridium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4449054","","otu_node","42","88.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4449055","","otu_node","4","5.0","k__Bacteria:p__Bacteroidetes:c__Bacteroidia:o__Bacteroidales:f__Bacteroidaceae:g__Bacteroides","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4449198","","otu_node","1","1.0","k__Bacteria:p__Actinobacteria:c__Actinobacteria:o__Actinomycetales:f__Actinomycetaceae:g__Actinomyces","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4450415","","otu_node","9","13.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__:g__","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4450979","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Lachnospiraceae:g__Blautia","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
"4451477","","otu_node","1","1.0","k__Bacteria:p__Firmicutes:c__Clostridia:o__Clostridiales:f__Clostridiaceae:g__Clostridium","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu","otu"
